temp,gdp_loss,damage_fun,labels
6.363968662810202,0.08302519913952205,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.4120041723592,0.08428328488802118,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.454770514566982,0.08541132791123277,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.492190914202026,0.08640451287621705,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.524175167438527,0.08725796631161414,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.547257343445922,0.08787648637867843,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.563417304059197,0.08831081574980859,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.574127808909744,0.0885992707181549,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.580497592110098,0.08877104454752194,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.583372488401862,0.08884862630814538,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.5834068826471714,0.08884955467409661,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.581114299307902,0.08878768411213764,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.576903376179892,0.08867409894019326,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.571103605505071,0.08851777531827758,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.563983902666628,0.08832606358265657,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.55576613293965,0.0881050426590869,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.546635078061959,0.08785978323288819,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.5367458737644855,0.08759454556726291,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.526229637145743,0.0873129302173569,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
0.85,0.005967849999999999,Nordhaus2019,Nordhaus (2019)
1.0163451840888142,0.008532229224401541,Nordhaus2019,Nordhaus (2019)
1.1851406216428604,0.011601651500741892,Nordhaus2019,Nordhaus (2019)
1.3555679455677625,0.015178282398719644,Nordhaus2019,Nordhaus (2019)
1.5272177604742552,0.019265575166120076,Nordhaus2019,Nordhaus (2019)
1.6998555813490541,0.023867344318883564,Nordhaus2019,Nordhaus (2019)
1.8732912611435697,0.028986158431374913,Nordhaus2019,Nordhaus (2019)
2.047313521883545,0.034621729345888315,Nordhaus2019,Nordhaus (2019)
2.221663768335949,0.04076962457017305,Nordhaus2019,Nordhaus (2019)
2.396032234441794,0.047420416069678964,Nordhaus2019,Nordhaus (2019)
2.570065682845738,0.05455926269280739,Nordhaus2019,Nordhaus (2019)
2.7433800641604016,0.06216586829733434,Nordhaus2019,Nordhaus (2019)
2.91557430351294,0.07021473726945901,Nordhaus2019,Nordhaus (2019)
3.0862431476539913,0.07867564729080445,Nordhaus2019,Nordhaus (2019)
3.254988096788461,0.08751426643453752,Nordhaus2019,Nordhaus (2019)
3.4214260912995083,0.09669285267533875,Nordhaus2019,Nordhaus (2019)
3.5851959844368078,0.10617098583874816,Nordhaus2019,Nordhaus (2019)
3.7430071332463415,0.11572344582014253,Nordhaus2019,Nordhaus (2019)
3.89788872386307,0.1254986115198919,Nordhaus2019,Nordhaus (2019)
4.049517164091359,0.13545234730635453,Nordhaus2019,Nordhaus (2019)
4.197606250458475,0.14554035941191534,Nordhaus2019,Nordhaus (2019)
4.341905474814988,0.1557187024374063,Nordhaus2019,Nordhaus (2019)
4.482197953435662,0.16594421355864625,Nordhaus2019,Nordhaus (2019)
4.618298080103182,0.17617487331421594,Nordhaus2019,Nordhaus (2019)
4.750048999195581,0.18637009498670887,Nordhaus2019,Nordhaus (2019)
4.877319982071682,0.19649094671407977,Nordhaus2019,Nordhaus (2019)
5.000003774861087,0.20650031180364348,Nordhaus2019,Nordhaus (2019)
5.118013970686609,0.21636299345422372,Nordhaus2019,Nordhaus (2019)
5.231282445633393,0.22604577037469464,Nordhaus2019,Nordhaus (2019)
5.339756885933236,0.23551740974319782,Nordhaus2019,Nordhaus (2019)
5.443398423943524,0.24474864367879234,Nordhaus2019,Nordhaus (2019)
5.542179392442661,0.253712114972813,Nordhaus2019,Nordhaus (2019)
5.636081200315242,0.2623822973094773,Nordhaus2019,Nordhaus (2019)
5.725092327605136,0.27073539463832236,Nordhaus2019,Nordhaus (2019)
5.809206433919377,0.2787492237770138,Nordhaus2019,Nordhaus (2019)
5.888420571034804,0.2864030837446471,Nordhaus2019,Nordhaus (2019)
5.96273348808133,0.29367761476806287,Nordhaus2019,Nordhaus (2019)
6.032144015663654,0.30055464937633847,Nordhaus2019,Nordhaus (2019)
6.096649513571983,0.3070170575064478,Nordhaus2019,Nordhaus (2019)
